premise,hypothesis,label,unique_id
"The dog on the right has a red object in his mouth, and the other dog has biting it.",The dogs are playing outside in the park.,1,0_11030a
"The dog on the right has a red object in his mouth, and the other dog has biting it.",Two dogs are sleeping next to the fireplace.,2,0_11030b
"The dog on the right has a red object in his mouth, and the other dog has biting it.",Two dogs are interacting together.,0,0_11030c
A woman in a shirt with a flower on it is cutting something with a large blade next to a man in a tan shirt with a lanyard around his neck.,The woman's shirt had a flower on it.,0,0_11079a
A woman in a shirt with a flower on it is cutting something with a large blade next to a man in a tan shirt with a lanyard around his neck.,The man and woman were working.,1,0_11079b
A woman in a shirt with a flower on it is cutting something with a large blade next to a man in a tan shirt with a lanyard around his neck.,The woman was wearing a plain white t shirt.,2,0_11079c
Young adults wearing hats read.,young adults are wearing hats,0,0_11119a
Young adults wearing hats read.,young adults are not wearing hats,2,0_11119b
Young adults wearing hats read.,young adults are showing off their newest wardrobe edition,1,0_11119c
A man in a gray t-shirt is shoveling cement from a wheelbarrow.,The cement mixer pours cement through a sluice onto the patio area.,2,0_11147a
A man in a gray t-shirt is shoveling cement from a wheelbarrow.,A man is working with cement.,0,0_11147b
A man in a gray t-shirt is shoveling cement from a wheelbarrow.,The guy in a sweaty gray tee empties the cement from the wheelbarrow by the shovelful.,1,0_11147c
Two martial artists fight in front of a group of people.,There is a fight.,0,0_11150a
Two martial artists fight in front of a group of people.,Two women are fighting.,1,0_11150b
Two martial artists fight in front of a group of people.,Two martial artists are sleeping.,2,0_11150c
Two old men are having a conversation.,Some men are talking,0,0_11236a
Two old men are having a conversation.,women are relaxing and tanning by the beach.,2,0_11236b
Two old men are having a conversation.,men are talking in a room.,1,0_11236c
A military dog handler works with a German Shepherd.,A military dog handler works with a big German Shepherd.,1,0_11271a
A military dog handler works with a German Shepherd.,A dog handler works with a German Shepherd.,0,0_11271b
A military dog handler works with a German Shepherd.,A military dog handler works with a coyote.,2,0_11271c
A man in shorts and a brown t-shirt is looking closely at an air compressor.,The man is looking at ball bearings.,2,0_11328a
A man in shorts and a brown t-shirt is looking closely at an air compressor.,The man is a mechanic.,1,0_11328b
A man in shorts and a brown t-shirt is looking closely at an air compressor.,The man is looking at a mechanical part.,0,0_11328c
A man wearing a green sweatshirt stands and looks into space.,A man watching his feet.,2,0_11437a
A man wearing a green sweatshirt stands and looks into space.,A man outside looking up.,1,0_11437b
A man wearing a green sweatshirt stands and looks into space.,A man staring at the sky.,0,0_11437c
a young boy leans against a railing at night,The boy is outside at night.,0,0_11458a
a young boy leans against a railing at night,The boy is surfing in the middle of the afternoon.,2,0_11458b
a young boy leans against a railing at night,The boy is young.,0,0_11458c
"A person is rollerskating outside wear rainbow cohered shorts, a pink bikini top and a mustache.",A person rollerskates outdoors.,0,0_11507a
"A person is rollerskating outside wear rainbow cohered shorts, a pink bikini top and a mustache.",A person is running outside naked with a towel.,2,0_11507b
"A person is rollerskating outside wear rainbow cohered shorts, a pink bikini top and a mustache.","A person is rollerskating outside wearing rainbow cohered shorts, a pink bikini top and a mustache, while people near him stare.",1,0_11507c
A man is sitting in a running bathtub.,A man sitting in a running bathrub inside of a hotel.,1,0_11590a
A man is sitting in a running bathtub.,A man sitting in a running hottube inside his bathroom.,0,0_11590b
A man is sitting in a running bathtub.,A man standing next to a running river.,2,0_11590c
Two men and a woman converse together at as EASTA meeting.,A woman is shouting a men in office.,2,0_11610a
Two men and a woman converse together at as EASTA meeting.,People are discussing on something in meeting.,1,0_11610b
Two men and a woman converse together at as EASTA meeting.,Men and women are talking with each other.,0,0_11610c
A homeless man holding a sign surrounded by buckets and crates.,A homeless man is holding a sign asking for food and water.,1,0_11642a
A homeless man holding a sign surrounded by buckets and crates.,There is a homeless man holding a sign.,0,0_11642b
A homeless man holding a sign surrounded by buckets and crates.,A homeless man is in the street going from car to car,2,0_11642c
A guy in a blue shirt is sleeping on outdoors.,The man is sleeping.,0,0_11725a
A guy in a blue shirt is sleeping on outdoors.,The man is sleeping at home.,2,0_11725b
A guy in a blue shirt is sleeping on outdoors.,The man is camping.,1,0_11725c
People walking on dirt road with two trucks,dog sleeps in a chair,2,0_11764a
People walking on dirt road with two trucks,people walk on road,0,0_11764b
People walking on dirt road with two trucks,people heading home,1,0_11764c
A group of people set up a temporary shelter or display booth.,A group of people are setting up a long lasting shelter.,2,0_11851a
A group of people set up a temporary shelter or display booth.,A group of people are setting up a small shelter,0,0_11851b
A group of people set up a temporary shelter or display booth.,A group of people are setting up a shelter for the concert this weekend,1,0_11851c
Two surfers carry their boards to the end of a walkway to join the others in the water.,The surfers are women.,1,0_11862a
Two surfers carry their boards to the end of a walkway to join the others in the water.,Two surfers carry their boards to the water.,0,0_11862b
Two surfers carry their boards to the end of a walkway to join the others in the water.,The surfers are inside an office building.,2,0_11862c
Two football players bang into each other during a football game.,a couple of basketball players go hard,2,0_11895a
Two football players bang into each other during a football game.,two football players get injured on the field,1,0_11895b
Two football players bang into each other during a football game.,a couple of people playing a sport,0,0_11895c
Three kids throwing water balloons.,The three kids are sleeping.,2,0_11935a
Three kids throwing water balloons.,The three boys were pretending to play war with water balloons.,1,0_11935b
Three kids throwing water balloons.,Three humans are moving their arms.,0,0_11935c
A woman is hanging clothing on a clothesline.,An woman hangs up her hand wash only lingerie.,1,0_11949a
A woman is hanging clothing on a clothesline.,She's removing clothes from the line.,2,0_11949b
A woman is hanging clothing on a clothesline.,She's hanging up clothes.,0,0_11949c
Two woman wearing skirts stand together and smile.,Two women are standing together happily.,0,0_11955a
Two woman wearing skirts stand together and smile.,Two women are laying on the floor sleeping.,2,0_11955b
Two woman wearing skirts stand together and smile.,Two women are waiting for the bus together.,1,0_11955c
A man in blue carries home a rabbit likely caught while hunting.,A man caught a rabbit.,0,0_12099a
A man in blue carries home a rabbit likely caught while hunting.,A man shot a rabbit.,1,0_12099b
A man in blue carries home a rabbit likely caught while hunting.,A man doesn't have a rabbit.,2,0_12099c
Several friends enjoying a relaxing day on the water in a rubber boat.,The friends are in a sailboat.,2,0_12109a
Several friends enjoying a relaxing day on the water in a rubber boat.,The waves are big today.,1,0_12109b
Several friends enjoying a relaxing day on the water in a rubber boat.,The friends are outside.,0,0_12109c
A man in a leather jacket and ball cap reading a book while waiting for the train.,The man can read.,0,0_12131a
A man in a leather jacket and ball cap reading a book while waiting for the train.,The man likes to read.,1,0_12131b
A man in a leather jacket and ball cap reading a book while waiting for the train.,The man is not wearing a coat.,2,0_12131c
A middle-aged woman wearing a white shirt talking as she shows a small child in yellow how the toys work.,A woman is showing a child a toy.,0,0_12237a
A middle-aged woman wearing a white shirt talking as she shows a small child in yellow how the toys work.,The woman is the child's grandmother.,1,0_12237b
A middle-aged woman wearing a white shirt talking as she shows a small child in yellow how the toys work.,The woman and the small child are playing on the merry-go-round in the park.,2,0_12237c
A male in a maroon shirt is using a knife to cut a cake.,the child is black,1,0_12253a
A male in a maroon shirt is using a knife to cut a cake.,a couple was there,0,0_12253b
A male in a maroon shirt is using a knife to cut a cake.,the birds were short necked,2,0_12253c
a closeup view of a cyclist riding on a bike,The cyclist is racing.,1,0_12404a
a closeup view of a cyclist riding on a bike,The cyclist is on his bike.,0,0_12404b
