,guid,premise,hypothesis,label
196025,3192069971011,A little boy with a blue helmet rides his bike with his feet on the handlebars.,The little boy is watching tv on a couch.,2
196631,2542293294112,Two men are cleaning glass panes with water and sponges.,The men are dirty,1
196656,2965734920112,A little girl in a striped smock and blue jeans playing with a flower.,A mother is watching a daughter play with a flower.,1
196668,2965734920410,A little girl in a colorful shirt is standing.,A little girl is standing.,0
196845,3198088069011,SOme sort of boat race is going on with a Hansa Powerade sign prominently displayed.,A man on a mountain.,2
197044,4367623209111,"A man in a white jacket is holding a boy, who is also wearing a white shirt, in his lap.",A man chasing a delinquent child.,2
197226,200778857112,The little boy is wearing sunglasses and kicking a soccer ball.,The child is wearing a hat and kicking a ball,1
197512,2378149488310,Kid wearing a paper crown sitting in a shopping cart.,A kid is sitting down,0
198089,2671602981410,A young girl jumping out of the water,A girl is playing.,0
198235,5929335311312,"Nine people are dressed like mimes, with white makeup on their faces, four are playing musical instruments.",Four mimes play a song together.,1
198538,3295418287112,White tents lined up with red Chinese lanterns hanging from them,There is a festival starting,1
198909,6308720672310,Two Male Hockey Players are bending ready for something.,Two athletes are preparing for something.,0
198986,4683961369212,A man walking down the sidewalk under a green awning.,A man is walking to the bar.,1
199442,5565570899211,"A gymnast is photographed midair in a pink costume, dancing with a ribbon accompaniment.",A gymnast is tanning at the beach.,2
199679,3258397351310,A man interviews a boy in front of a crowd of people.,There is an interview in process.,0
199704,3731865465212,A woman wearing sunglasses is listening to a Walkman and smoking a cigarette.,A woman listening to a Walkman she just stole.,1
199892,1691038839211,A goalie attempts to block a puck hit by a player at an ice hockey game.,A quarterback throws a winning pass.,2
199970,2363918218410,Person in small boat in the ocean close to shore.,Person in small boat floating close to beach.,0
200628,7061176565112,A woman is standing with her hands on her hips facing the camera while others go about their business in the background.,A woman ignores those behind her.,1
200869,4818672276411,A man wearing a balloon hat is crossing a street.,The man is wearing a baseball cap.,2
201232,2110898123412,a dog sprints across the grass.,A dog is running across the grass to its owner.,1
201385,7625126160312,A baseball player with# 22 on his uniform swings at a ball.,A ball player is up to bat in a game.,1
201426,24767778211,Construction workers engaging in a day of outdoor work.,The construction workers are lying on hammocks.,2
201975,3712574653411,Several people sit at a table in formal clothing.,People wearing casual clothes watch a movie.,2
201987,3712574653051,A lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit.,A lady spills a drink on a man who is deated.,2
202059,126594141431,Soccer player kneeling down to tie her shoe.,Basketball player kneeling down to tie her shoe.,2
202275,1385492203012,A group of four young men and one young woman holding spray paint cans and smiling next to their artwork.,The work is a legal piece of graffiti.,1
202573,7060264119010,"A medium group of people are dressed in a brownish orange costume while some wear stilts and carry large sticks, they appear to be walking somewhere.",A group of people wear stilts.,0
202709,4926024571310,A man pushes a large box on a hand truck.,Some guy has a box on a truck.,0
202848,7966150796212,five pretty ladies listening to a talk show host.,five old ladies listening to a talk show host.,1
203106,2643601560011,A girl wearing a red tank top and denim shorts with no shoes is walking in a parking lot towards a group of stores.,The girl is wearing white sneakers.,2
203162,1961696686211,A woman winds up to throw a red bowling ball down the lane.,A man buys hot dogs at the bowling alley.,2
203250,4851434789311,People sitting on a wall next to a statue.,A zebra is running through a field.,2
203312,8247042603311,A surfer in a black wetsuit catches a small wave.,A surfer is on the sand,2
203377,2942514377111,The offerings of one man to another being filmed by a cameraman.,A man hoards a bag of candy for himself as a cameraman catches him running away,2
203660,173020287220,A man gets ready to throw a stick for his waiting dog.,A person and dog play with a stick.,0
204109,4479891313212,Two men are walking down the street going in opposite directions.,Huge humans walking,1
204255,3420064875412,A dog looking off into the distance.,A dog is wondering where his mate is.,1
204390,74137268110,Two men are hard at work in what appears to be snow removal.,Men removing snow.,0
204535,46739527412,A group of people are sitting on a rocky beach.,A group of people are getting together for a beach party.,1
204658,3376659951411,Two women sprawled on grass playing ball.,Two women are jumping in the air.,2
204698,2354914661211,Crowd of people sitting and standing under a bridge.,People are climbing a mountain.,2
204767,3870855202311,A man is waist deep in a river casting a net.,The man is 100% dry.,2
204837,283178378411,A small children's car is going down a hill.,The car won't move.,2
204944,4345676156110,Three men are handling fresh seafood at a dock wearing orange bottomed suits and hats while the sea appears behind them.,Three men are handling fresh seafood at a dock.,0
205569,1405665934022,"A woman in a white jacket and pink shorts is sitting down, reading a book with her head resting on her right hand.",She is reading her favorite romance novel.,1
205933,518251319211,a homeless man holding a sign written on cardboard,The homeless man is dancing a jig as the children laugh and look on.,2
206068,4623504999311,Three women all wearing jackets at a desk with one of them looking into a gray microscope.,fish in pond,2
206085,6188883048010,A girl in a white top and black shorts is touching a volleyball with both of her arms together.,The girl has something touching her arms.,0
206234,2736991184411,many peoples outside the building,People are sitting in a restaurant,2
206799,3040051410012,A middle-aged man is looking at the middle-aged woman.,A Man is in love with a woman.,1
206840,3621329299411,A man performs tricks on a dirt ramp on a green bike.,A woman is performing tricks.,2
206882,5092280437111,"Three people standing on their heads, one on cement and the other two in greenery behind the first.",The three people are pouring a new cement patio.,2
207423,7989148541411,Two dirt bike rides during a competition.,The dirt bikes are cousins of Hurbie.,2
207837,4676311394412,Two men in dark raincoats walk past some women.,The women were looking at the men.,1
