,guid,premise,hypothesis,label
27485,2245916742011,a man in green holding a camera stands between two of the head statues on Easter island.,It is Easter and a family is posing at church.,2
27486,2245916742012,a man in green holding a camera stands between two of the head statues on Easter island.,The man is on vacation from America.,1
27487,2245916742010,a man in green holding a camera stands between two of the head statues on Easter island.,The man is taking a photograph at a historic site.,0
27518,179686689412,2 people bowing down to their home.,2 people are having fun,1
27519,179686689410,2 people bowing down to their home.,there are 2 people,0
27520,179686689411,2 people bowing down to their home.,there are 3 people,2
27527,2951310606212,An artist with blond-hair and a red shirt is working on a sculpture.,a person with a chainsaw uses it to sculpt the ice.,1
27528,2951310606211,An artist with blond-hair and a red shirt is working on a sculpture.,a person smashes a painting.,2
27529,2951310606210,An artist with blond-hair and a red shirt is working on a sculpture.,a person uses tools,0
27530,2951310606111,This artist in the res shirt chisels away at the stone to create a masterpiece.,A child chisels some styrofoam.,2
27531,2951310606112,This artist in the res shirt chisels away at the stone to create a masterpiece.,An artist is creating a sculpture.,1
27532,2951310606110,This artist in the res shirt chisels away at the stone to create a masterpiece.,An artist in a red shirt uses a chisel.,0
27542,3604391853111,a man on the ground stretches his hands out to another person.,a man is laying in the grass,2
27543,3604391853110,a man on the ground stretches his hands out to another person.,a man wants to hold another,0
27544,3604391853112,a man on the ground stretches his hands out to another person.,a man is about to hold his wife,1
27691,2923386532112,Two towers made of flashy fabric with weird heads on top of them are facing each other on a roadway.,Two totem poles face each other on a roadway.,1
27692,2923386532110,Two towers made of flashy fabric with weird heads on top of them are facing each other on a roadway.,Two structures face one another.,0
27693,2923386532111,Two towers made of flashy fabric with weird heads on top of them are facing each other on a roadway.,Two towers sit side by side on the roadway.,2
28012,3971903221310,Women standing around a clipboard.,A group stands together surrounding an object.,0
28013,3971903221311,Women standing around a clipboard.,The women converse about a latte.,2
28014,3971903221312,Women standing around a clipboard.,The nurses converse about a patient.,1
28045,888425986210,A person does a flip by two sailboats and a lake.,A person is outdoors.,0
28046,888425986211,A person does a flip by two sailboats and a lake.,A person does a flip while on a sailboat.,2
28047,888425986212,A person does a flip by two sailboats and a lake.,A person stands on a dock while doing flips.,1
28084,3576599481112,Woman in purple gloves carries a conversation with another woman in a scarf.,A woman gives her gloves to another woman,1
28085,3576599481110,Woman in purple gloves carries a conversation with another woman in a scarf.,A woman with gloves talks to a woman with a scarf.,0
28086,3576599481111,Woman in purple gloves carries a conversation with another woman in a scarf.,Two women get ready to go rob a bank.,2
28150,4068908551112,six performers dressed in red costumes on stage.,Back up dancers dance on stage.,1
28151,4068908551110,six performers dressed in red costumes on stage.,Six dancers wearing red are performing on stage.,0
28152,4068908551111,six performers dressed in red costumes on stage.,Six people are sitting on stage.,2
28183,241346794112,Two football teams lined up before the hike.,Two football teams line up during the superbowl for the hike.,1
28184,241346794110,Two football teams lined up before the hike.,Football teams are getting ready for the hike.,0
28185,241346794111,Two football teams lined up before the hike.,Two football teams lined up for a field goal.,2
28411,4796742329312,"A man in dress cloths, walks past a Ford Impala.",A man in a brown suit walks by a car.,1
28412,4796742329311,"A man in dress cloths, walks past a Ford Impala.",A man rides an impala past a parked Ford.,2
28413,4796742329310,"A man in dress cloths, walks past a Ford Impala.",A dressed-up man passes an early-model Ford vehicle.,0
28420,3520048776112,A middle-aged man is playing a stringed instrument.,The older man plays lead guitar in a band.,1
28421,3520048776110,A middle-aged man is playing a stringed instrument.,A man is his 40's is playing strumming away.,0
28422,3520048776111,A middle-aged man is playing a stringed instrument.,The man is playing the saxophone in the orchestra.,2
28429,4181549116410,A very young child is scribbling with crayons.,The crayons are all different colors.,0
28430,4181549116411,A very young child is scribbling with crayons.,The child is writing a book with the crayons.,2
28431,4181549116412,A very young child is scribbling with crayons.,The child is scribbling his name across the paper.,1
28525,2226316813012,This is a closeup of weathered hands performing work with a type of string on a board.,The board of strings are made by hands.,1
28526,2226316813010,This is a closeup of weathered hands performing work with a type of string on a board.,The hands of a person are working to string a board.,0
28527,2226316813011,This is a closeup of weathered hands performing work with a type of string on a board.,The closeup of perfect hands are working on knitting.,2
28696,3724718895212,The little black and white dog is running in the sprinkler.,two dogs are playing in a sprinkler.,1
28697,3724718895211,The little black and white dog is running in the sprinkler.,two dogs are jogging.,2
28698,3724718895210,The little black and white dog is running in the sprinkler.,dogs running through a sprinkler.,0
28738,3132708822012,Many people wearing cold weather clothing are crowded inside a subway train.,The couple on the train are cold.,1
28739,3132708822010,Many people wearing cold weather clothing are crowded inside a subway train.,The people are sitting inside the train.,0
28740,3132708822011,Many people wearing cold weather clothing are crowded inside a subway train.,The group of people are walking down the subway.,2
28828,3879971251311,Boys in Africa are outside playing soccer and enjoying themselves.,The kids play baseball.,2
28829,3879971251310,Boys in Africa are outside playing soccer and enjoying themselves.,They play with a ball.,0
28830,3879971251312,Boys in Africa are outside playing soccer and enjoying themselves.,The kids are running.,0
28873,3389458786412,There are a bunch of students studying hard.,The students have their books out.,1
28874,3389458786410,There are a bunch of students studying hard.,A large group of students are studying together for the exam.,0
28875,3389458786411,There are a bunch of students studying hard.,The students are enjoying Spring Break right now and do not care about their studies at the moment.,2
28969,2449552677412,A man in a wheelchair riding to the park.,A man is paralyzed from the waist down and uses a wheelchair,1
28970,2449552677411,A man in a wheelchair riding to the park.,A man is dancing in the park,2
28971,2449552677410,A man in a wheelchair riding to the park.,A man can't use his legs and uses a wheelchair,0
28981,2677528593012,Four Caucasian kids are standing on a pier watching one of their friends jump off into the ocean.,There are multiple coolers and blankets all over the rocks.,1
