,guid,premise,hypothesis,label
230864,133031387031,A young woman with red highlights in her hair is applying eyeshadow with a Q-tip in front of a mirror.,A young blonde is applying makeup.,2
231011,3631136463411,Two dogs retreiving a large stick of wood,One dog is carrying a stick while the other dog is running to catch up.,2
231079,4380054408311,Runners are awaiting the start of a marathon.,The runners are wearing combat boots.,2
231693,227585300211,There are 10 people inside an open room listening to someone playing the guitar.,There are black and white keys on the guitar.,2
231738,3535664885410,Hockey goaltender diving,A hockey goaltender is diving to reach the puck.,0
232927,7380263314211,A small girl with orange beach shorts shoveling sand with her pink Disney's Minnie bucket.,The bucket has a picture of Mickey Mouse.,2
233049,381759521311,A little girl and boy jumping into a swimming pool.,The pool is muddy.,2
233140,4467098318412,People looking at a car exhibit.,The people are looking a new truck.,1
233239,4559151126411,An Asian man is scratching his head in a marketplace.,An Asian man is scratching his head in the marketplace in order to add spices and flavor to the produce.,2
234528,6376516937211,A basketball referee is looking at a basketball player who is hanging upside down from the basketball hoop.,A basketball referee is looking at a basketball player who is at a hanging.,2
235429,5903121771211,Great day to take a dive into the water.,Great day to take a dive into a glass of water.,2
235472,4609256878312,Two girls sitting in a tree at fair.,The girls are swinging on a tire swing.,1
235591,6342144735211,A boy stands and a girl sits in front of yellow lockers.,A boy and girl stand in front of some yellow lockers,2
236090,4108479912111,An artist making a portrait with the canvas and original picture placed on his right knee.,An artist is indoors drawing a nude model,2
236342,248851880411,A group of spectators are watching a baseball game.,fans watch the cowboys play,2
236971,221586389311,A man in Brazil giving an informal talk to young adults.,The manager is showing a world map to the teens.,2
237029,1770036088011,A parent and child are in an embrace in bed.,A mother and her twin daughters are hugging.,2
237217,4649273419241,two young women are both looking at their cellphones,Two women are looking at their beepers while looking around for a payphone.,2
237695,5823716566221,A man holds a woman in a blue and white costume in the air.,A man is trying to shake the candy out of a woman by holding her upside down on Halloween.,2
237764,2330030299312,A firefighter is working at a fire.,The firefighter is at someone's house.,1
237825,124488273412,People on their motorcycles on a sidewalk.,Motorcyles may have more than two wheels.,1
238195,299178969411,A boy in blue in trees.,The boy loves wearing his blue shirt and play in the trees that are in his house.,2
238544,356981206311,Many children wearing hats aboard a train.,A large group of people are looking at a train that has derailed.,2
238645,3707283973011,Three people on a walk down a cement path beside a field of wildflowers with skyscrapers in the background.,Three people walk down a cement path in Yellowstone National Park.,2
238805,128396207041,"A bike rider with khaki green shorts, a blue shirt, backpack and helmet is riding on the street near a red station wagon that is missing a hubcap on the back drivers side.",A bike rider is on the street next to an SUV.,2
238909,3558251719311,A man and a dog are playing in a field,The man has stolen a dog and is playing with him at the park.,2
239075,2973356661111,A blond person stands in front of a building with outstretched arms.,The person wearing a straight-jacket.,2
239538,7669425180011,"Cyclists, wearing a white uniform and orange uniform, race against each other down the road.",The cyclists are both wearing uniforms of white and orange.,2
239785,133684581011,"A man running in a marathon runs past 3 bagpipe players, and a drummer, all wearing a uniform",A man running a marathon runs past some random people dressed differently,2
240355,7125476937410,The happy winner of the bicycle race.,The winner's vehicle only has two wheels.,0
240541,3037060954411,A bride is placing a flower on a groom's suit.,The people are on their honeymoon.,2
241066,6681702227211,A female wearing a long chained necklace giving a man a haircut.,A woman is shaving a man's beard.,2
241183,1418503947432,A man takes out a cigarette.,The man is holding a Cuban cigar.,1
241778,7278633600411,A guy in action with his head during a soccer game.,A guy is bored at the game.,2
242113,248341940212,A worker cutting a stone with a power saw.,The worker just replaced the saw blade,1
242121,2541104331111,There is a chocolate brown dog running in water.,The dog is catching a frisbee.,2
242137,6534930941211,A young man carrying a big bag of clothing is standing in an alley and talking on a cellphone.,Friends talking to each other,2
242610,4478363092411,Two children wearing helmets ride down the street on a red bike.,The children are on an exersise bike.,2
242794,5584378669141,"A live music concert is dropping confetti from the ceiling while the crowd cheers on, ecstatically.",The crowd cheers for their favorite team.,2
243225,1734643212312,A man in a red shirt plays an electric guitar.,A professional musician strums his favorite axe.,1
243317,3086381851021,"A man wearing a white tank top and jeans dancing with a woman wearing a tube top, white skirt white multicolored trim and black boots.",The man has a red carnation in his lapel.,2
243868,4625676487211,Three people are looking at a blue aquarium of fishes.,They feed the fishes.,2
243885,489017052311,A group of people walking through a market.,A group of people walk past a market and head to the post office,2
244073,1944813674231,A dark-haired boy carrying a large black trash bag over his shoulder.,The boy is carrying a 6 ton garbage bag.,2
244204,2617275504311,A little girl is taking a picture outside.,A young child is shooting a photograph outdoors of a ceiling fan.,2
244714,4810830329111,Two women with umbrellas walk between two cars as they cross the street.,They are waiting for the snow to stop.,2
244737,4945259269411,A man and a woman are walking across a street.,two chiildren are walking,2
244822,472661386211,A group of children showing their diplomas.,A group of children showing their diplomas just graduated from college.,2
245036,7278854458011,A soccer player in a red outfit is about to kick the ball while a player wearing a blue outfit looks at him while running in the background.,A person in a red outfit is holding a soccer ball.,2
