premise,hypothesis,label,unique_id
A guy in red shirt is rock-clibbing on a dangerous mountain wall.,A guy in red shirt is sliding down a mountain path.,2,1_10077a
A guy in red shirt is rock-clibbing on a dangerous mountain wall.,A man is engaging in a dangerous sport.,0,1_10077b
A guy in red shirt is rock-clibbing on a dangerous mountain wall.,A guy in red shirt with many safety straps on him keep attempting to climb the dangerous mountain wall.,1,1_10077c
"A smiling, shirtless youth stands by a car with four surfboards.",The happy youth stands by a car with surfboards.,0,1_10102a
"A smiling, shirtless youth stands by a car with four surfboards.",The teen is angered by the thought of surfing.,2,1_10102b
"A smiling, shirtless youth stands by a car with four surfboards.",The young is happy to be going surfing.,1,1_10102c
Children joyously doing exercise drills for soccer practice in a wide open field of grass.,Children swimming in their backyard pool.,2,1_10135a
Children joyously doing exercise drills for soccer practice in a wide open field of grass.,Children joyously doing exercise drills for soccer practice in a wide open field of grass while their coach encourages them.,1,1_10135b
Children joyously doing exercise drills for soccer practice in a wide open field of grass.,Some children are practicing.,0,1_10135c
"A man dressed as Forrest Gump is sitting on a bench, with a box of chocolates and a worn suitcase.",The man is dressed as Barack Obama.,2,1_10215a
"A man dressed as Forrest Gump is sitting on a bench, with a box of chocolates and a worn suitcase.",The man is an actor.,1,1_10215b
"A man dressed as Forrest Gump is sitting on a bench, with a box of chocolates and a worn suitcase.",The man has his butt on the bench.,0,1_10215c
A crowd of elderly men and woman socializing.,A club meeting is going on.,1,1_10277a
A crowd of elderly men and woman socializing.,A crowd of people are hanging out.,0,1_10277b
A crowd of elderly men and woman socializing.,Young people are gathered around socializing.,2,1_10277c
Two girls jogging in a park along side a pond with cyclists.,Cyclists are jogging.,2,1_10279a
Two girls jogging in a park along side a pond with cyclists.,Cyclists on the street,1,1_10279b
Two girls jogging in a park along side a pond with cyclists.,Two girls like to jog,0,1_10279c
Two dogs wearing sweaters play in a field.,the dogs are trying to get their sweaters off,1,1_10287a
Two dogs wearing sweaters play in a field.,there are dogs playing,0,1_10287b
Two dogs wearing sweaters play in a field.,the dogs are knitting sweaters,2,1_10287c
Two women talking with a smile smiling while sitting next to them.,The woman is frowning.,2,1_10296a
Two women talking with a smile smiling while sitting next to them.,Two women are talking.,1,1_10296b
Two women talking with a smile smiling while sitting next to them.,Two women smiling and talking.,0,1_10296c
a motorcycle racer in a blue and pink suit getting ready to race.,the racer is ready,0,1_10312a
a motorcycle racer in a blue and pink suit getting ready to race.,the racer will win,1,1_10312b
a motorcycle racer in a blue and pink suit getting ready to race.,the racer is going to race a boat,2,1_10312c
A basketball player in a red uniform is holding the ball while a player in a white uniform is trying to block him.,Two people are playing basketball on a court.,1,1_10337a
A basketball player in a red uniform is holding the ball while a player in a white uniform is trying to block him.,Two people are fighting over the ball before the buzzer sounds.,1,1_10337b
A basketball player in a red uniform is holding the ball while a player in a white uniform is trying to block him.,Two players are running towards the goal.,2,1_10337c
Three old men have their hands over each other's at a grand opening.,three old ladies sing,2,1_10361a
Three old men have their hands over each other's at a grand opening.,three people hold hands and sing at a grand opening,1,1_10361b
Three old men have their hands over each other's at a grand opening.,old men hold hands at the grand opening,0,1_10361c
A older gentlemen standing in the brush.,the man is seated,2,1_10367a
A older gentlemen standing in the brush.,the man is a thief,1,1_10367b
A older gentlemen standing in the brush.,a man is standing,0,1_10367c
An onlooker peers from above to watch a construction worker below carefully cements stone squares in place for an outdoor walkway.,The onlooker is watching a woman walking along a footpath heading toward a bridge.,2,1_10622a
An onlooker peers from above to watch a construction worker below carefully cements stone squares in place for an outdoor walkway.,The person is supervising as the construction worker carefully fits the block into the place it belongs.,1,1_10622b
An onlooker peers from above to watch a construction worker below carefully cements stone squares in place for an outdoor walkway.,Someone is watching a construction worker place concrete blocks that will line a walking path.,0,1_10622c
A large group of dark-skinned people are gathered together.,There are several people in a group.,0,1_10627a
A large group of dark-skinned people are gathered together.,The people are albinos.,2,1_10627b
A large group of dark-skinned people are gathered together.,The group are all related.,1,1_10627c
A dog walking across the desert.,A dog sits in a forest.,2,1_10689a
A dog walking across the desert.,A dog is walking.,0,1_10689b
A dog walking across the desert.,A dog is walking in arizona.,1,1_10689c
Three young boys looking through a window.,There are young boys looking at a window.,0,1_10757a
Three young boys looking through a window.,Three young boys watching the rain fall through a window.,1,1_10757b
Three young boys looking through a window.,Three young boys doing their school work.,2,1_10757c
A man performing a bicycle repair on the side of the road.,the man rode in his car,2,1_10820a
A man performing a bicycle repair on the side of the road.,the bike has a flat tire,1,1_10820b
A man performing a bicycle repair on the side of the road.,a man is working on his bike,0,1_10820c
A family is playing on the beach with their dog.,a family plays fetch with a dog,1,1_10828a
A family is playing on the beach with their dog.,a family plays,0,1_10828b
A family is playing on the beach with their dog.,"a family sitting at the dinner table enjoying, what use to be, Fido.",2,1_10828c
A man jumping into the air,A man is lying on the ground.,2,1_10852a
A man jumping into the air,That guy is jumping over a hole.,1,1_10852b
A man jumping into the air,A person elevates with their legs.,0,1_10852c
Four individuals make music together.,Four people are in a band.,1,1_10886a
Four individuals make music together.,Four people are playing instruments.,0,1_10886b
Four individuals make music together.,Four people are fighting over a parking spot.,2,1_10886c
Two children are playing in a homemade fort.,The children are playing under a pink and purple fort.,1,1_10930a
Two children are playing in a homemade fort.,Two children are crying at night.,2,1_10930b
Two children are playing in a homemade fort.,Two children are playing in something they built.,0,1_10930c
The construction workers lay bricks.,construction workers build a house,1,1_11030a
The construction workers lay bricks.,people outside working,0,1_11030b
The construction workers lay bricks.,workers are putting down some asphalt,2,1_11030c
Several women walking down the street.,women came walking from shopping,1,1_11079a
Several women walking down the street.,women watching movie at home,2,1_11079b
Several women walking down the street.,women are taking walk to their homes,0,1_11079c
"A group of people fixing their bikes in a wooded area, there is a man with a green shirt with navy shorts fixing one bike with the company of a young woman, and in the background there are more bikes being fixed.",The people are outside.,0,1_11119a
"A group of people fixing their bikes in a wooded area, there is a man with a green shirt with navy shorts fixing one bike with the company of a young woman, and in the background there are more bikes being fixed.",The people are inside a concert hall.,2,1_11119b
"A group of people fixing their bikes in a wooded area, there is a man with a green shirt with navy shorts fixing one bike with the company of a young woman, and in the background there are more bikes being fixed.",The people are at a bike repair school.,1,1_11119c
Two men looking at a retro red sports car.,The men are wearing sunglasses.,1,1_11147a
Two men looking at a retro red sports car.,Two men and a red car.,0,1_11147b
Two men looking at a retro red sports car.,Two men driving in the countryside.,2,1_11147c
A woman wears a jacket with the Canadian flag on it as a large group wearing Canadian colors looks on at a stage.,A female rocker puts on a concert for a large crowd of Canadian fans.,1,1_11150a
