,guid,premise,hypothesis,label
185542,5922760648411,A foreign girl dancing in a strange way,People think it is strange to dance in a foreign country.,2
185625,2748729903311,a man crashes into the water with his parachute.,A man landing after bungie jumping.,2
186953,2709648336210,A brown dog in midair with a Frisbee in his mouth.,A brown dog is outside with it's owner.,0
188007,3239891140011,Old man in a blue and red sweater sits next to another old man wearing a white shirt appearing to be taking a nap.,The men are sitting indoors.,2
188131,2600062536110,"Five people gather in a balcony at night, some with food and drinks.",Some people are eating.,0
188164,6892893152112,"A little boy wearing jeans is holding a hula hoop, surrounded by little girls in pink tutus.",A group of children play a game.,1
188722,3655133348411,Three men at an outdoor function.,Men are sitting at a function,2
188950,538990552412,the old woman is walking in the street.,The old lady is in the middle of the street.,1
189513,875731481211,A woman wearing a brightly colored costume stands on stage.,A woman is wearing clothes.,2
189714,5152534735412,Little boy in red oversized coat in a forrest clearing,A little boy plays outside.,1
190586,3240558825312,A group of people waiting to ride boats.,People are standing in line for a ride.,1
190803,7102599087311,A woman in a red shirt and purple hat carries a blue container full of items on her head.,A woman is carrying a blue container,2
191011,3165826902210,A boy is skating along a ledge in an indoor skate center.,A boy is doing a trick.,0
191018,3165826902011,A rollerblader grinding down a narrow platform at an indoor skate park.,A person is running into things while skating.,2
191627,4760025493312,"Two men play instruments on a sidewalk, in front of a wig shop, while a man in overalls watches.",Guys performing a little show at a public location.,1
191680,7045051315210,A man outside cracking an egg over a bowl as a woman looks on.,The couple is cooking with eggs.,0
192038,244870123012,Two large black dogs with red studded collars pulling on ends of a white rag on porch,Two dogs playing.,1
192081,4738987510110,"A group of beach-goers are holding hands forming a line facing the water, down the beach.",People are enjoying the view at the beach.,0
192400,1523984678040,Small black and white dog wearing a red harness is running around with a ball in its mouth.,A dog is outside.,0
192749,514990193210,A woman lies down on an old couch sitting on the grass.,The woman is resting.,0
192897,1400091666011,A guy with long hair wearing a red shirt is playing guitar and smoking at the same time.,A guy with long hair wearing a red shirt and smoking crack and playing guitar at the same time,2
193042,4541174424210,Man in a jersey waiting on a crowded subway platform.,The man is waiting for a train,0
193216,4695471709111,Two people are climbing steps that lead to three connected green statues.,People are climbing steps for excercise.,2
193324,795081510112,"A couple hold each other, standing on a ferry, looking out at a ferry.",A couple are at a ferry dock.,1
193648,6414597073212,"A woman wearing safety goggles and a red shirt, using a power drill on tile.",A woman is suing a tool,1
193719,4485023402012,A guy is at a computer with a plate above it that says the name Joseph.,A man working at a computer,1
193857,5637347272312,A girl is leading a horse across a street.,There is a lady with a girl leading a horse across a street.,1
193986,3554277535030,"A little boy is in a swimming pool with goggles on, covering his mouth and nose with his hands just above the surface of the water.",Boy trying to swim,0
194265,455709958011,A young woman is wearing a pink hood shirt while attempting to drink water from an outside shower.,there are others around watching,2
194501,4953541345011,A little boy in green pants and a white shirt is standing in the street.,A boy is playing in the streets.,2
194968,4983587808411,A woman in a white shirt working on her laptop.,A woman in a white shirt is tired.,2
194974,2252036322012,Large pieces of heavy equipment are being used to repair a road.,The road is damaged.,1
195847,1689658980111,Two dogs running through the water on a beach.,Two dogs attracted the public.,2
195967,1153704539231,A teenager plays her trumpet on the field at a game.,A teenager plays her trumpet to distract the other team from winning.,2
196197,2665658462310,"A young, Asian man is hitting a volleyball in the sand.",The young asian looking guy is playing beach volleyball.,0
197150,4089801465310,an elderly women sitting in a cage with 2 white rabbits.,The woman likes rabbits.,0
197470,6337111139212,A Choir wearing all black performing on a stage.,The people on the stage are singing.,1
197526,2378149488411,Boy with a red crown in a shopping cart.,The young prince is shopping for a new crown.,2
197563,2789937754012,A woman in a red shirt stands by a man in a white shirt and a woman in a black shirt in front of a stairway.,The man and women are standing outside.,1
197603,3281611946311,two men wearing nametags having a drink and smiling,Mens are drinking in bar,2
197844,4774963615212,Several men are relaxing and drinking beer.,Several men are enjoying themselves.,1
198077,2671602981311,A little girl in a bathing suit leaps up in the water.,A girl is swimming.,2
199133,2151149988011,A man in a choir robe is standing at a microphone while the choir sits behind him.,The robes are made of heavy wool.,2
199807,3680218298311,A muscular black man dancing in short shorts.,The man is at a strip club.,2
200045,3583065748321,A black and a black dog are running.,The puppies are playing outside.,2
200125,3996889070030,A young child wearing an overall dress with a floral patterned skirt and a white t-shirt pets a baby deer with a backpack on her back.,A small girl enjoys animals.,0
200453,3477712686110,Two young boys wrestle in the sand while a man watches.,The kids wrestle in the sand while the father watches.,0
200539,3933863527411,Young lady with short red-hair performing ballet.,"The ballet requires that she has short red hair, and that she is young.",2
200569,10956999112,There are two people grilling food near a body of water.,Two people prepearing food.,1
200574,10956999320,Two men barbecuing at a beach.,Two men are standing in the sand waiting for their food to cook.,0
200648,2969370354210,The kid in the blue shirt attempts to hit a tennis ball.,The kid is practicing tennis.,0
200783,15874606210,A young man is swimming in a swimming pool.,The young man is outside in his pool.,0
201233,2110898123411,a dog sprints across the grass.,A dog is sprinting across the grass in competition with a mouse.,2
202509,4821989284410,Man stands on equipment at concert.,The man is listening to music.,0
202584,5447844412110,Three women and two men are using triangle-shaped nets in a stream.,Five people are fishing.,0
202586,5447844412112,Three women and two men are using triangle-shaped nets in a stream.,Three women and two men were in the water fishing.,1
202928,2997483933210,This little boy is sleeping on some type of furniture.,The boy is resting on the couch.,0
