,guid,premise,hypothesis,label
21122,2766325714110,Two older girls hold a younger girl between them indoors.,Three girls are inside a house.,0
21123,2766325714111,Two older girls hold a younger girl between them indoors.,Three girls are running in the forest.,2
21124,2766325714112,Two older girls hold a younger girl between them indoors.,Three girls are playing indoors.,1
21158,4678093761312,Two women laughing as they are wet.,"As the women walk across the lawn together, the sprinklers come on.",1
21159,4678093761310,Two women laughing as they are wet.,Ladies laugh together as they are soaked.,0
21160,4678093761311,Two women laughing as they are wet.,Women talk together around the office water cooler.,2
21444,6332487919212,A woman is wearing a red see through fabric over her head.,The woman is getting married with a see through veil.,1
21445,6332487919211,A woman is wearing a red see through fabric over her head.,The lady is wearing a helmet.,2
21446,6332487919210,A woman is wearing a red see through fabric over her head.,The lady has a veil on.,0
21447,6332487919310,A woman in pink is covering her face with a scarf.,A woman covers her face with a scarf.,0
21448,6332487919312,A woman in pink is covering her face with a scarf.,A woman wipes her face with a scarf.,1
21449,6332487919311,A woman in pink is covering her face with a scarf.,A woman puts a scarf on the girl.,2
21576,2877176179410,"A cowboy riding a bucking white, black and brown horse.",A man trying to stay on a bucking horse.,0
21577,2877176179411,"A cowboy riding a bucking white, black and brown horse.",A cowboy treating a horse with kindness and respect.,2
21578,2877176179412,"A cowboy riding a bucking white, black and brown horse.",A man breaking in a wild horse.,1
21663,5737982354210,Three men are working together to pump gas from a barrel.,The men are pumping gas.,0
21664,5737982354211,Three men are working together to pump gas from a barrel.,Three friends perform an oil change.,2
21665,5737982354212,Three men are working together to pump gas from a barrel.,Men try to put gas in an empty tank.,1
21678,237424188212,Two college girls are in their dorm looking bored while studying.,The lovers are bored.,1
21679,237424188211,Two college girls are in their dorm looking bored while studying.,The two ladies have no pets.,1
21680,237424188210,Two college girls are in their dorm looking bored while studying.,The girls are bored.,0
21791,4977898090212,Three men are riding scooters down the street.,A clown act on scooters is advertising the carnival by riding through town.,1
21792,4977898090211,Three men are riding scooters down the street.,Three guys are riding in a pickup truck.,2
21793,4977898090210,Three men are riding scooters down the street.,Guys on motorbikes are riding.,0
21833,3094107069011,Many women are standing with their left leg in front and their arms straight up in the air,The women are watching the match.,2
21834,3094107069012,Many women are standing with their left leg in front and their arms straight up in the air,The women are standing to run a race.,1
21835,3094107069010,Many women are standing with their left leg in front and their arms straight up in the air,There are women in outdoors to run.,0
22321,4952561999010,Most ride motorbikes in the area but one must be very careful.,Motorcycles are dangerous,0
22322,4952561999011,Most ride motorbikes in the area but one must be very careful.,Motorcycles are safe,2
22323,4952561999012,Most ride motorbikes in the area but one must be very careful.,Motorcycles are fun,1
22330,3544233095210,A little boy holds a green bucket on the beach.,A little boy is in the sand,0
22331,3544233095211,A little boy holds a green bucket on the beach.,A little boy is on a mountain,2
22332,3544233095212,A little boy holds a green bucket on the beach.,The little boy is building a castle,1
22357,7703563796010,A man is racing around a racetrack lined with a green fence.,The man is moving fast,0
22358,7703563796011,A man is racing around a racetrack lined with a green fence.,The man is slowly moving,2
22359,7703563796012,A man is racing around a racetrack lined with a green fence.,The man is in a race,1
22396,241347547412,A man surrounded by football players.,A coach signals the plays to a group of football players,1
22397,241347547410,A man surrounded by football players.,A coach is surrounded by a group of football players,0
22398,241347547411,A man surrounded by football players.,A coach berates the poor play of a group of football players,2
22402,7199683822211,A shirtless man in dirty black boots dips his hands into a bucket.,The man is wearing a parka.,2
22403,7199683822210,A shirtless man in dirty black boots dips his hands into a bucket.,The man is not fully clothed.,0
22404,7199683822212,A shirtless man in dirty black boots dips his hands into a bucket.,The man is poor.,1
22414,7199683822412,A shirtless man bends over a white five-gallon bucket on a lawn.,A half naked man looks into a white bucket.,1
22415,7199683822410,A shirtless man bends over a white five-gallon bucket on a lawn.,A man without a shirt bending over a bucket.,0
22416,7199683822411,A shirtless man bends over a white five-gallon bucket on a lawn.,A man uses a white bucket to hand wash his car.,2
22480,19796500210,A man in a black shirt is throwing a child in a red shirt and jeans in the air.,A man wearing clothes throwing a child into the air.,0
22481,19796500212,A man in a black shirt is throwing a child in a red shirt and jeans in the air.,A man wearing clothes throwing a young boy into the air.,1
22482,19796500211,A man in a black shirt is throwing a child in a red shirt and jeans in the air.,A man wearing clothes throwing a lavalamp into the air.,2
22630,2387197355112,A woman in a red dress and black mask is on a crowded dance floor,Everyone on the dance floor is wearing a black mask.,1
22631,2387197355111,A woman in a red dress and black mask is on a crowded dance floor,The dance floor is completely empty.,2
22632,2387197355110,A woman in a red dress and black mask is on a crowded dance floor,There are a lot of people dancing.,0
22666,4303640101310,A little kid wears some funny glasses that are way too big for his face.,A kid is being silly.,0
22667,4303640101311,A little kid wears some funny glasses that are way too big for his face.,The kid is swimming.,2
22668,4303640101312,A little kid wears some funny glasses that are way too big for his face.,The kid needs the glasses to see.,1
22762,2490863987212,A scrubby looking man in a black sweatshirt holding a sign.,A wretched man is in black.,1
22763,2490863987210,A scrubby looking man in a black sweatshirt holding a sign.,A man in black is holding a sign.,0
22764,2490863987211,A scrubby looking man in a black sweatshirt holding a sign.,A man is paying his bills.,2
22876,2339966133012,"Two men with suits attending a wedding, one of them is standing behind a video camera.",Two men steal equipment from a wedding photographer.,1
22877,2339966133010,"Two men with suits attending a wedding, one of them is standing behind a video camera.",A man video tapes another man at a wedding.,0
22878,2339966133011,"Two men with suits attending a wedding, one of them is standing behind a video camera.",A video camera captures an all female wedding party.,2
22921,4450081359112,A baby is sleeping while in a carrier on someone's shoulder.,The baby in the carrier is being carried by his father.,1
