,guid,premise,hypothesis,label
193569,4971580248022,A woman in an all black outfit holds her glasses while she stands in the street in front of a sandwich board advertising menu items.,Woman in front of subway shop following their latest shop opening,1
193729,289742991051,A young woman in a white shirt and black pants holding a top hat entertaining some people sitting at a table,A breakdancer is spinning on a cardboard box on the sidewalk.,2
194048,106027978351,A lady with brown hair in a pink shirt sleeping in a car.,A lady is asleep.,2
194265,455709958011,A young woman is wearing a pink hood shirt while attempting to drink water from an outside shower.,there are others around watching,2
195252,3157847991411,Two men smoking behind a railing.,two old men are drinking.,2
195329,4533796266040,A smiling man with a beard holds up a poster showing an abstract elephant cartoon painted in horizontal rainbow stripes.,The man is enjoying his time at the moment.,0
195515,1252210354151,A young man playing nine ball billiards is aiming for the nine ball.,A young man plays cards.,2
195602,1991806812112,"Two men kickbox in a ring, one man punching the other.",One man was getting hit.,1
195662,1003428081211,"Four women in a living room, three of which are clearly playing a musical instrument.",4 women sit knitting.,2
196177,6167481552411,Football players gather for the coin toss.,Two girls place a bet on a coin toss.,2
196322,111497985010,The person has a striped shirt on and is holding on to a rope on a mountain.,The climber is holding on to a rope on a mountain.,0
197434,4572363355310,Religious leader holding hands out.,people are holding hands out,0
197545,4756394168310,The billboard is presenting the now showing movies.,The billboard is advertising new movies.,0
197663,3667822570010,Soccer players get in a scuffle as one puts the other in a head lock.,the players are going after the ball,0
197744,1437408671451,A man and woman getting married.,The man and the woman are angry.,2
197943,4185242728410,A girl sitting on a bench.,A girl is sitting on a park bench.,0
197993,316281113012,Man in yellow tank top with friend in white shirt check the grill.,The men make sure the grill is working.,1
198361,4927868989411,Young Asian men perform similar task.,Every person here is of a completely different race and ethnicity.,2
198436,3859199015212,Young people playing a music based video game.,The kids are playing a dancing-based video game.,1
198556,2500354186212,A young boy is carrying tire rubber down a dirty road.,A boy is working at a tire shop.,1
198615,2057257964211,A man prepares a meal that looks like soup in a crowded kitchen.,The man is making meat loaf.,2
198837,2698666984010,A woman in a red vest jogs down the street in a heavy rain.,a man jogging in the rain,0
199381,3097037008312,A young girl vacuuming while two boys watch her.,A girl cleaning,1
199696,3731865465412,A woman with sunglasses on smoking a cigarette.,The woman is outside.,1
199807,3680218298311,A muscular black man dancing in short shorts.,The man is at a strip club.,2
199911,1691038839050,A kid in a blue and black hockey jersey has just scored a goal on a kid in a white and tan hockey jersey.,A kid scores a hockey goal against a member of the other team.,0
200012,2613021139410,The girl swings.,the girl sits in the swing,0
200549,6848906115030,"Two men, one with a hat and one without, holds up bottles and a beaker while a woman stands beside them with a wineglass filled with a peach liquid.",Two men drinking,0
200570,10956999110,There are two people grilling food near a body of water.,Two people in front of a pond.,0
200773,15874606051,A young boy is swimming in an underground pool right next to the 3.5 ft. sign.,A child is swimming.,2
200807,4622585657010,a female school crossing guard is leaning against a lamp post and waiting for children to approach.,The crossing guard is going to help the children.,0
201053,3122044810110,A man with a white hat standing around in bushed and plants.,The man is standing at the moment.,0
201108,4470667650012,"Some people are sitting along the wall, and some people are walking along the street.",people waiting for a concert,1
201342,2597737483052,"A boy wearing a t-shirt with the American flag, goes down a slide with his arms flung out.",a patriotic young man plays outside,1
201922,6188752802311,Female volleyball players playing a game.,Some women are ice skating on a rink.,2
202005,3016510194312,A group of young individuals posing for a picture.,The group of young individuals stood for the picture.,1
202071,4567983478010,There is chinese young man and young lady standing in front of a white table with plants on them.,A couple is standing inside a flower shop.,0
202281,1385492203030,A group of four young men and one young woman holding spray paint cans and smiling next to their artwork.,Five young people with spraycans smile near their work.,0
202378,3451984463410,A man wearing a backpack and helmet riding a bicycle.,The bicycle is standing up straight.,0
202423,1126450961040,A man in a business suit talking on the phone and carrying a briefcase walking by a mirrored building.,He is in the city.,0
202893,4857774876311,Woman talking outside on cellphone.,The woman is reading a book.,2
202928,2997483933210,This little boy is sleeping on some type of furniture.,The boy is resting on the couch.,0
202962,4857769140212,A girl in a red checked top is chasing pigeons on a street.,a child in a colored pattern shirt is playfully following pigeons on a road.,1
202968,4857769140052,"Little brown headed girl in a red and white checkered shirt, white capris and white sandals plays outside chasing pigeons.",The pigeons are brown.,1
203749,4659955938112,"Two young men are sitting on some steps next to a big multicolored painted ""5"".",Men sitting on some steps.,1
203777,2855727603451,a black dog splashes in the water.,two cats watch a fish,2
203864,4856939861411,People walking down some stairs.,People are walking down a trail to the lake.,2
203976,4328538175011,Two Asian students are trying to piece something back together.,The students are playing patty cake,2
204006,4455946038352,A man stands on the beach with an orange pail on his head.,A man is playing with sand.,1
204020,2589241160410,Two dogs run toward each other.,Two dogs are outside,0
204208,1019077836322,a brown dog plays with the hose.,A dog is playing with a running hose.,1
204456,1924234308350,A woman in a bikini is running on rocks in a stream.,A woman in a bikini is crossing the river.,0
205327,3275537015410,Four women in bikinis are playing volleyball on the beach.,It is warm weather at the beach.,0
205491,2602679255312,A girls in a strange outfit rides her bike.,A little blonde girl riding her bike in the rain.,1
205797,3972836203311,A child is laying in a bed in a medical setting.,A child is lying in her bed.,2
205954,4889084974312,A city worker diligently replacing some outdoor tiles.,A worker is busy.,1
206082,4623504999240,Their are three women at a desk and the women with the long braid looks in the microscope.,The women are working on a project.,0
