premise,hypothesis,label,unique_id
"Two men wearing sunglasses hold a banner that reads ""YES, MR. PRESIDENT, LET'S BRING HONEST TEA TO WALL ST."".",Two men are wearing sunglasses.,0,4_9913a
"Two men wearing sunglasses hold a banner that reads ""YES, MR. PRESIDENT, LET'S BRING HONEST TEA TO WALL ST."".",The two men are actually women in disguise.,2,4_9913b
"Two men wearing sunglasses hold a banner that reads ""YES, MR. PRESIDENT, LET'S BRING HONEST TEA TO WALL ST."".",Two men are at Wall St.,1,4_9913c
Two dogs wrestling in front of a fireplace,The dogs are fighting over food.,1,4_9958a
Two dogs wrestling in front of a fireplace,The dogs are by a fireplace.,0,4_9958b
Two dogs wrestling in front of a fireplace,The dogs are at school and are learning how to speak.,2,4_9958c
A girl is blowing bubbles heavily.,a kid pets a dog,2,4_10001a
A girl is blowing bubbles heavily.,a kid is blowing bubbles,0,4_10001b
A girl is blowing bubbles heavily.,a kid is blowing bubbles at the park,1,4_10001c
A young woman swimmer performs a routine.,The swimmer is wearing goggles.,1,4_10077a
A young woman swimmer performs a routine.,The swimmer is asleep on the couch.,2,4_10077b
A young woman swimmer performs a routine.,The swimmer is a female.,0,4_10077c
A woman in a group of people is waving a flag.,In a group of people a woman waves a flag.,0,4_10102a
A woman in a group of people is waving a flag.,A woman is lying on a beach towel next to a pool.,2,4_10102b
A woman in a group of people is waving a flag.,A woman in a parade is waving a flag.,1,4_10102c
Three people inside preparing a meal with various containers and food sources on a red and white checkered table mat.,Three people prepare a meal.,0,4_10135a
Three people inside preparing a meal with various containers and food sources on a red and white checkered table mat.,Three people prepare dinner.,1,4_10135b
Three people inside preparing a meal with various containers and food sources on a red and white checkered table mat.,Three people are eating dinner.,2,4_10135c
Two brindle dogs running in the grass.,Two dogs running outdoors.,0,4_10215a
Two brindle dogs running in the grass.,Two dogs eating chow in the kitchen.,2,4_10215b
Two brindle dogs running in the grass.,Two dogs playing frisbee outside.,1,4_10215c
A boy in a black hat is standing on the sand.,A boy is wearing a black hat outside.,0,4_10277a
A boy in a black hat is standing on the sand.,The Amish boy with the black hat is visiting the beach.,1,4_10277b
A boy in a black hat is standing on the sand.,The boy with the black hat is inside.,2,4_10277c
Three women are dancing in a bamboo forest.,Three women are dancing together.,1,4_10279a
Three women are dancing in a bamboo forest.,Three women are in a car.,2,4_10279b
Three women are dancing in a bamboo forest.,Three women are outdoors.,0,4_10279c
A woman is balancing on a structure.,A woman is balancing on a structure.,0,4_10287a
A woman is balancing on a structure.,A woman is balancing very well on a structure.,1,4_10287b
A woman is balancing on a structure.,A women is falling off a structure.,2,4_10287c
Man in pink shirt and blue jeans rides a horse.,A man is riding a white horse.,1,4_10296a
Man in pink shirt and blue jeans rides a horse.,A man is riding a horse.,0,4_10296b
Man in pink shirt and blue jeans rides a horse.,A woman is riding a pony.,2,4_10296c
A man in a t-shirt pulling the tail of a statued lion while another man sits with his hand on his chin.,"There are two men, one of whom is wearing a t shirt.",0,4_10312a
A man in a t-shirt pulling the tail of a statued lion while another man sits with his hand on his chin.,The men are sitting outside the Chicago Institute of Art.,1,4_10312b
A man in a t-shirt pulling the tail of a statued lion while another man sits with his hand on his chin.,Two woman pose on the museum steps and take a selfie.,2,4_10312c
two players playing karate in white dresses.,Black dresses play Twister.,2,4_10337a
two players playing karate in white dresses.,The karate people are siblings.,1,4_10337b
two players playing karate in white dresses.,These people spar while in white dresses.,1,4_10337c
A young girl falls asleep in her father's arms while seated on an airplane.,The flight is headed to Italy.,1,4_10361a
A young girl falls asleep in her father's arms while seated on an airplane.,A father and his daughter are riding in an airplane.,0,4_10361b
A young girl falls asleep in her father's arms while seated on an airplane.,The child is sitting next to her father drawing in a note pad.,2,4_10361c
A little girl is leaning forward into a cage of cows.,A girl leans into a cage of cows.,0,4_10367a
A little girl is leaning forward into a cage of cows.,A girl leans into a cage of cows and feed them.,1,4_10367b
A little girl is leaning forward into a cage of cows.,A girl kills and eats the cows.,2,4_10367c
Child in red holding the hand of person in red coat walking on sidewalk under awnings.,The child held the persons hand.,0,4_10622a
Child in red holding the hand of person in red coat walking on sidewalk under awnings.,The person in the black coat held the child's hand.,2,4_10622b
Child in red holding the hand of person in red coat walking on sidewalk under awnings.,The child held their mother's hand.,1,4_10622c
A bride poses on a boardwalk while her bridal party stands behind her.,The bride did not make it to the wedding.,2,4_10627a
A bride poses on a boardwalk while her bridal party stands behind her.,A bride poses with her bridal party.,0,4_10627b
A bride poses on a boardwalk while her bridal party stands behind her.,The bride and bridal party are taking a picture.,1,4_10627c
Three small boys sit at the top of granite stairs surrounded by brick walls.,There are some children outside sitting on chairs.,0,4_10689a
Three small boys sit at the top of granite stairs surrounded by brick walls.,The brick wall is about six feet tall.,1,4_10689b
Three small boys sit at the top of granite stairs surrounded by brick walls.,The boys are jumping on the walls.,2,4_10689c
A little girl maybe in school coloring on a white sheet of paper.,A little girl is playing games at home.,2,4_10757a
A little girl maybe in school coloring on a white sheet of paper.,A little girl is coloring.,0,4_10757b
A little girl maybe in school coloring on a white sheet of paper.,A little girl is in art class at school.,1,4_10757c
An Indian man with a big cellphone.,There is a man with a phone,0,4_10820a
An Indian man with a big cellphone.,There is a man buying a new phone,1,4_10820b
An Indian man with a big cellphone.,There is a man talking on the phone outdoors,1,4_10820c
A dog jumping to catch a Frisbee while people watch,A dog playing catch.,0,4_10828a
A dog jumping to catch a Frisbee while people watch,People watching a dog show competition.,1,4_10828b
A dog jumping to catch a Frisbee while people watch,A cat in the park,2,4_10828c
A man and two women are taste testing a variety of foods.,Three people are giving their opinions of different foods.,-1,4_10852a
A man and two women are taste testing a variety of foods.,Three people are playing table tennis.,2,4_10852b
A man and two women are taste testing a variety of foods.,Three people are exploring different foods.,0,4_10852c
Three men ride their dirt bikes.,Three men in golf carts.,2,4_10886a
Three men ride their dirt bikes.,Three men ride red dirt bikes.,1,4_10886b
Three men ride their dirt bikes.,Dirt bike riders.,0,4_10886c
A woman in a belly dancing outfit bending over backwards.,A woman is dancing to loud music.,1,4_10930a
A woman in a belly dancing outfit bending over backwards.,A man is sitting in a bathtub.,2,4_10930b
A woman in a belly dancing outfit bending over backwards.,A woman is bent over.,0,4_10930c
"A group of young women, all dressed in matching outfits, are performing a dance routine in front of a crowd outside of a shopping center.",Professional dancers perform a dance routine in front of a crowd.,1,4_11030a
"A group of young women, all dressed in matching outfits, are performing a dance routine in front of a crowd outside of a shopping center.",A group of women perform a dance routine in front of a crowd.,0,4_11030b
"A group of young women, all dressed in matching outfits, are performing a dance routine in front of a crowd outside of a shopping center.",Professional tennis players put on a tennis exhibition.,2,4_11030c
A nice little boy is patting his cute dog.,A young male is petting an animal.,0,4_11079a
A nice little boy is patting his cute dog.,A small boy is stroking a labrador retreiver.,1,4_11079b
A nice little boy is patting his cute dog.,A little girl is talking to her doll.,2,4_11079c
A person is climbing up a rock with a pink rope.,The pink rope will be used in the next climb,1,4_11119a
A person is climbing up a rock with a pink rope.,The pink Rope helped the person climb up the rock.,0,4_11119b
